Entity,Code,Year,"Agriculture (per capita) (CAIT, 2020)","Fugitive Emissions (per capita) (CAIT, 2020)","Land-Use Change and Forestry (per capita) (CAIT, 2020)","Waste (per capita) (CAIT, 2020)"
Chile,CHL,2014,0.30238189087223377,0,0.009572611070443156,0.019145222140886313
Chile,CHL,2015,0.3083087539651622,0,0.027269185820023373,0.01892147587511826
Chile,CHL,2016,0.2872206051952331,0,0.0043934318194299524,0.01922126421000604
China,CHN,1990,0.21372540270681978,0,0.0009686596393502743,0.01523514678381616
China,CHN,1991,0.2157939829012433,0,0.0009556566720045737,0.015609058976074704
China,CHN,1992,0.21716052253901647,0,0.000944716640696351,0.016010460963380265
China,CHN,1993,0.20657735742293012,0,0.0009353331776238793,0.016425763347394793
China,CHN,1994,0.21475261123565756,0,0.0009268142222549674,0.01683712503763191
China,CHN,1995,0.24448777140487657,0,0.0009186725317299821,0.017253314828367474
China,CHN,1996,0.26025138964366995,0,0.00039947717450062925,0.017656891112927814
China,CHN,1997,0.233701210242791,0,0.00041996962475393903,0.018066617819603416
China,CHN,1998,0.236017499719996,0,0.00047956655284366804,0.01846724315786518
China,CHN,1999,0.24456209879986052,0,0.00043698278717310197,0.018868292489010008
China,CHN,2000,0.23469044664827826,0,0.0005036608238291762,0.01927083798251017
China,CHN,2001,0.23247866165792383,0,0.0004156627948323915,0.019443781847159645
China,CHN,2002,0.24333154684184596,0,0.00038245245008463154,0.019619810689341596
China,CHN,2003,0.24045392957753606,0,0.002143991151258898,0.019797705524390675
China,CHN,2004,0.24642406663234206,0,0.0010052263790363604,0.019976039998444363
China,CHN,2005,0.24856172946615307,0,0.000638725043975543,0.0201536537404989
China,CHN,2006,0.249901196118711,0,0.0005005943773717713,0.02026286494674991
China,CHN,2007,0.24893870550910277,0,0.00074294537114365,0.02037156207675888
China,CHN,2008,0.25309385330614653,0,0.0022828536596298465,0.0204718041774573
China,CHN,2009,0.2556919778979631,0,0.0010505675450927687,0.02057789995667724
China,CHN,2010,0.25892544546222707,0,0.001015479852131639,0.020682183175429282
China,CHN,2011,0.25773374725483084,0,0.0005158016758771313,0.020784628094147505
China,CHN,2012,0.25929667437234083,0,0.00044791022542865067,0.020885620350229502
China,CHN,2013,0.2590878672469576,0,0.0005388383906472691,0.02092129858086464
China,CHN,2014,0.2584293677424264,0,0.000821749081744706,0.020958174406584547
China,CHN,2015,0.2606891433900464,0,0.0005046742789555091,0.020997293239923574
China,CHN,2016,0.25941816285996033,0,0.0005091761231610595,0.020975227517995867
Colombia,COL,1990,0.4890795396187657,0,0.011479322115820319,0.03232335437875721
Colombia,COL,1991,0.47810889270691387,0,0.011256591030274305,0.03258486877184668
Colombia,COL,1992,0.46683903204252974,0,0.011039130813700143,0.03253638555616884
Colombia,COL,1993,0.4662164087657804,0,0.010828987489669716,0.03277193582400045
Colombia,COL,1994,0.4642187980648229,0,0.01062669537738751,0.03271903576721944
Colombia,COL,1995,0.4541336042393125,0,0.01043354108893221,0.032673457620603495
Colombia,COL,1996,0.44152551515805377,0,0.0016182975509763727,0.03236595101952746
Colombia,COL,1997,0.43341109108259995,0,0.004241331778178348,0.032340154808609904
Colombia,COL,1998,0.4340006255864873,0,0.004170576582212491,0.03206130747575852
Colombia,COL,1999,0.40924126259647686,0,0.0025641683120080005,0.0317956870688992
Colombia,COL,2000,0.4140802422407267,0,0.005046681806712087,0.03179409538228615
Colombia,COL,2001,0.4158386327503974,0,0.0039745627980922104,0.031796502384737683
Colombia,COL,2002,0.4168807339449541,0,0.0019571865443425078,0.03180428134556575
Colombia,COL,2003,0.42425995564555014,0,0.011811782856040884,0.03181949667341626
Colombia,COL,2004,0.42233102005894096,0,0.02115220077954178,0.03184713375796179
Colombia,COL,2005,0.4295629337835303,0,0.002344775839429751,0.03165447383230164
Colombia,COL,2006,0.43286035045485055,0,0.00347214184856832,0.031480752760352775
Colombia,COL,2007,0.4570396451598152,0,0.017147560473729936,0.03132287713201335
Colombia,COL,2008,0.4320415772229127,0,0.005197152864083155,0.03118291718449892
Colombia,COL,2009,0.43128491620111736,0,0.0029050279329608936,0.031061452513966477
Colombia,COL,2010,0.4349556641531964,0,0.0026535170156778633,0.030957698516241736
Colombia,COL,2011,0.4149968245625561,0,0.0037229266583448306,0.030878391695683596
Colombia,COL,2012,0.40129351506207134,0,0.004774720027780189,0.030818647452035764
Colombia,COL,2013,0.36606086675986665,0,0.004946768469727927,0.030540918378320247
Colombia,COL,2014,0.3728070175438597,0,0.013413387838528358,0.03044626128427866
Colombia,COL,2015,0.3638391447991414,0,0.010521664106395068,0.030091959344289893
Colombia,COL,2016,0.36159833938764924,0,0.025739491437467565,0.029891022314478464
Comoros,COM,1990,0.0970873786407767,0,0,0
Comoros,COM,1991,0.09433962264150943,0,0,0
Comoros,COM,1992,0.09174311926605505,0,0,0
Comoros,COM,1993,0.08908685968819599,0,0,0
Comoros,COM,1994,0.08658008658008658,0,0,0
Comoros,COM,1995,0.08421052631578947,0,0,0
Comoros,COM,1996,0.081799591002045,0,0,0
Comoros,COM,1997,0.0796812749003984,0,0,0
Comoros,COM,1998,0.0970873786407767,0,0,0
Comoros,COM,1999,0.0945179584120983,0,0,0
Comoros,COM,2000,0.07380073800738009,0,0,0
Comoros,COM,2001,0.08992805755395684,0,0,0
Comoros,COM,2002,0.08787346221441125,0,0,0
Comoros,COM,2003,0.0686106346483705,0,0,0
Comoros,COM,2004,0.06700167504187604,0,0,0
Comoros,COM,2005,0.06535947712418301,0,0.032679738562091505,0
Comoros,COM,2006,0.06389776357827476,0,0,0
Comoros,COM,2007,0.06230529595015576,0,0,0
Comoros,COM,2008,0.076103500761035,0,0,0
Comoros,COM,2009,0.05943536404160476,0,0,0
Comoros,COM,2010,0.07246376811594203,0,0,0
Comoros,COM,2011,0.07072135785007072,0,0,0
Comoros,COM,2012,0.06906077348066299,0,0,0
Comoros,COM,2013,0.06738544474393532,0,0,0
Comoros,COM,2014,0.06587615283267458,0,0,0
Comoros,COM,2015,0.06435006435006435,0,0,0
Comoros,COM,2016,0.06281407035175879,0,0,0
Congo,COG,1990,0.5303351718285957,0,0.7085277895630038,0.00848536274925753
Congo,COG,1991,0.5202312138728323,0,0.6895127993393889,0.008257638315441783
Congo,COG,1992,0.5060240963855421,0,0.6706827309236948,0.008032128514056226
Congo,COG,1993,0.4921875,0,0.65234375,0.0078125
Congo,COG,1994,0.4787234042553192,0,0.634498480243161,0.01519756838905775
Congo,COG,1995,0.465288035450517,0,0.6166912850812407,0.014771048744460856
Congo,COG,1996,0.2871500358937545,0,0.06460875807609476,0.014357501794687724
Congo,COG,1997,0.28950122078828044,0,0.05929543076386467,0.013951866062085804
Congo,COG,1998,0.287940379403794,0,0.0508130081300813,0.013550135501355014
Congo,COG,1999,0.28308097432521395,0,0.052666227781435156,0.013166556945358789
Congo,COG,2000,0.24304445155100735,0,0.0383754397185801,0.012791813239526703
Congo,COG,2001,0.24549409571162212,0,0.12119328775637044,0.012430080795525171
Congo,COG,2002,0.31419939577039274,0,0.11178247734138973,0.012084592145015106
Congo,COG,2003,0.41385383034928086,0,0.30231875550337545,0.014675667742882302
Congo,COG,2004,0.3732193732193732,0,0.5327635327635328,0.014245014245014247
Congo,COG,2005,0.4029809550096605,0,0.6348330113165884,0.013800717637317142
Congo,COG,2006,0.42189586114819766,0,0.6088117489986649,0.013351134846461951
Congo,COG,2007,0.37925696594427244,0,0.6114551083591332,0.012899896800825594
Congo,COG,2008,0.3365744203440539,0,0.5061082024432809,0.012465719272001994
Congo,COG,2009,0.36188178528347403,0,0.3667068757539204,0.012062726176115802
Congo,COG,2010,0.4047730463266261,0,0.33224145999064103,0.01169864295741694
Congo,COG,2011,0.3822525597269624,0,0.46188850967007955,0.011376564277588168
Congo,COG,2012,0.3614190687361419,0,0.4035476718403548,0.013303769401330377
Congo,COG,2013,0.37205277958035904,0,0.4585766818083496,0.01297858533419857
Congo,COG,2014,0.3356554781507283,0,0.21532615579480685,0.01266624445851805
Congo,COG,2015,0.36243822075782534,0,0.3892092257001647,0.012355848434925865
Congo,COG,2016,0.34731981529813294,0,0.43565549086528804,0.012045773940975706
Cook Islands,COK,1990,0,,0,
Cook Islands,COK,1991,0,,0,
Cook Islands,COK,1992,0,,0,
Cook Islands,COK,1993,0,,0,
Cook Islands,COK,1994,0,,0,
Cook Islands,COK,1995,0,,0,
Cook Islands,COK,1996,0,,0,
Cook Islands,COK,1997,0,,0,
Cook Islands,COK,1998,0,,0,
Cook Islands,COK,1999,0,,0,
Cook Islands,COK,2000,0,,0,
Cook Islands,COK,2001,0,,0,
Cook Islands,COK,2002,0,,0,
Cook Islands,COK,2003,0,,0,
Cook Islands,COK,2004,0,,0,
Cook Islands,COK,2005,0,,0,
Cook Islands,COK,2006,0,,0,
Cook Islands,COK,2007,0,,0,
Cook Islands,COK,2008,0,,0,
Cook Islands,COK,2009,0,,0,
Cook Islands,COK,2010,0,,0,
Cook Islands,COK,2011,0,,0,
Cook Islands,COK,2012,0,,0,
Cook Islands,COK,2013,0,,0,
Cook Islands,COK,2014,0,,0,
Cook Islands,COK,2015,0,,0,
Cook Islands,COK,2016,0,,0,
Costa Rica,CRI,1990,0.49695415197178583,0,0.006412311638345624,0.012824623276691248
Costa Rica,CRI,1991,0.49656464709556536,0,0.006246096189881324,0.012492192379762648
Costa Rica,CRI,1992,0.4837237602677213,0,0.0060845756008518406,0.012169151201703681
Costa Rica,CRI,1993,0.4626334519572954,0,0.005931198102016607,0.011862396204033215
Costa Rica,CRI,1994,0.43943336224342294,0,0.005782017924255565,0.01156403584851113
Costa Rica,CRI,1995,0.3976311336717428,0,0.005640157924421884,0.01410039481105471
Costa Rica,CRI,1996,0.4129955947136564,0,0,0.013766519823788547
Costa Rica,CRI,1997,0.4167787039526754,0,0.0026888948642108095,0.013444474321054048
Costa Rica,CRI,1998,0.41798107255520506,0,0.0026288117770767614,0.013144058885383806
Costa Rica,CRI,1999,0.35778635778635776,0,0.002574002574002574,0.012870012870012871
Costa Rica,CRI,2000,0.32559313478041396,0,0.0025239777889954572,0.012619888944977285
Costa Rica,CRI,2001,0.2900347050074368,0,0.00495785820525533,0.012394645513138325
Costa Rica,CRI,2002,0.2804194099000244,0,0.00243842965130456,0.0121921482565228
Costa Rica,CRI,2003,0.30499519692603266,0,0.009606147934678195,0.012007684918347744
Costa Rica,CRI,2004,0.27218934911242604,0,0.002366863905325444,0.014201183431952662
Costa Rica,CRI,2005,0.28231451236584226,0,0.002333177788147457,0.01399906672888474
Costa Rica,CRI,2006,0.28308400460299193,0,0,0.01380897583429229
Costa Rica,CRI,2007,0.2973893303064699,0,0.004540295119182747,0.01362088535754824
Costa Rica,CRI,2008,0.3136903428187318,0,0.0022406453058480846,0.013443871835088505
Costa Rica,CRI,2009,0.261004202610042,0,0.0022119000221190004,0.013271400132714
Costa Rica,CRI,2010,0.28184400262180465,0,0.0021848372296263932,0.013109023377758357
Costa Rica,CRI,2011,0.32592272825383123,0,0,0.015109000647528601
Costa Rica,CRI,2012,0.3093003412969283,0,0.004266211604095563,0.014931740614334471
Costa Rica,CRI,2013,0.3099957823703079,0,0.008435259384226065,0.014761703922395616
Costa Rica,CRI,2014,0.291970802919708,0,0.006256517205422315,0.014598540145985403
Costa Rica,CRI,2015,0.29909240924092406,0,0.008250825082508252,0.01443894389438944
Costa Rica,CRI,2016,0.3225147989385589,0,0.014288630332720965,0.014288630332720965
Cote d'Ivoire,CIV,1990,0.2088050314465409,0,0.01090146750524109,0.0025157232704402514
Cote d'Ivoire,CIV,1991,0.20546837081378416,0,0.010516097718815726,0.0024267917812651673
Cote d'Ivoire,CIV,1992,0.20137371214486421,0,0.010146737433655947,0.0031220730565095227
Cote d'Ivoire,CIV,1993,0.20042194092827006,0,0.009795057263411695,0.0030138637733574444
Cote d'Ivoire,CIV,1994,0.19803421914816163,0,0.009464870768110666,0.0036403349108117948
Cote d'Ivoire,CIV,1995,0.19436619718309855,0,0.009154929577464789,0.0035211267605633804
Cote d'Ivoire,CIV,1996,0.1772928741902489,0,0.002045687009887487,0.004091374019774974
Cote d'Ivoire,CIV,1997,0.1817460841980041,0,0.005948053664661952,0.0039653691097746345
Cote d'Ivoire,CIV,1998,0.1789723522996985,0,0.012188081339405991,0.00449034575662326
Cote d'Ivoire,CIV,1999,0.16902638308488743,0,0.011850558223663692,0.004365995135033993
Cote d'Ivoire,CIV,2000,0.17016104527499237,0,0.009115770282588878,0.004861744150714069
Cote d'Ivoire,CIV,2001,0.17860321604462112,0,0.011867323325223996,0.004153563163828399
Cote d'Ivoire,CIV,2002,0.19498607242339833,0,0.002901578458681523,0.004062209842154133
Cote d'Ivoire,CIV,2003,0.17727272727272728,0,0.002840909090909091,0.003977272727272728
Cote d'Ivoire,CIV,2004,0.13856427378964944,0,0.007234279354479688,0.0038953811908736787
Cote d'Ivoire,CIV,2005,0.18087714519204576,0,0.004358485426314356,0.0032688640697357664
Cote d'Ivoire,CIV,2006,0.16049053585710477,0,0.004265529192215409,0.003199146894161557
Cote d'Ivoire,CIV,2007,0.1575296020030254,0,0.01721349955662198,0.0031297271921130873
Cote d'Ivoire,CIV,2008,0.14689380801795368,0,0.006630623278588188,0.0030602876670407014
Cote d'Ivoire,CIV,2009,0.13759409741263273,0,0.009970586769031358,0.0024926466922578394
Cote d'Ivoire,CIV,2010,0.13587882920177277,0,0.003409146252374227,0.0024351044659815906
Cote d'Ivoire,CIV,2011,0.14028246706928527,0,0.0028532027200532596,0.0023776689333777166
Cote d'Ivoire,CIV,2012,0.13412540028774309,0,0.01392305193298371,0.0018564069243978281
Cote d'Ivoire,CIV,2013,0.14894965592176748,0,0.002716407098877218,0.002263672582397682
Cote d'Ivoire,CIV,2014,0.12407276580713528,0,0.0022077004592016957,0.0022077004592016957
Cote d'Ivoire,CIV,2015,0.12701283044863515,0,0.0030138637733574444,0.0021527598381124603
Cote d'Ivoire,CIV,2016,0.1448180329933258,0,0.009654535532888385,0.00209881207236704
Croatia,HRV,1990,0.4020100502512563,0,0.0020938023450586263,0.014656616415410387
Croatia,HRV,1991,0.365546218487395,0,0.0021008403361344537,0.012605042016806721
Croatia,HRV,1992,0.35284174941897317,0,0.0021128248468201987,0.012676949080921191
Croatia,HRV,1993,0.30012771392081733,0,0.0021285653469561515,0.012771392081736908
Croatia,HRV,1994,0.2984113353370545,0,0.0021468441391155,0.015027908973808502
Croatia,HRV,1995,0.2902317522200563,0,0.0021659085986571367,0.015161360190599958
Croatia,HRV,1996,0.30163934426229505,0,0,0.015300546448087433
Croatia,HRV,1997,0.37511032656663723,0,0.002206531332744925,0.015445719329214477
Croatia,HRV,1998,0.2983081032947462,0,0.006678539626001781,0.015583259127337492
Croatia,HRV,1999,0.3052064631956912,0,0,0.015709156193895873
Croatia,HRV,2000,0.3206865401987353,0,0.002258355916892502,0.015808491418247517
Croatia,HRV,2001,0.30399274047186936,0,0.0022686025408348454,0.015880217785843923
Croatia,HRV,2002,0.3503184713375796,0,0,0.018198362147406732
Croatia,HRV,2003,0.33264980633401686,0,0.00227842333105491,0.01822738664843928
Croatia,HRV,2004,0.38321167883211676,0,0,0.018248175182481754
Croatia,HRV,2005,0.349474645957058,0,0,0.018273184102329833
Croatia,HRV,2006,0.45069778082818573,0,0,0.018302447952413637
Croatia,HRV,2007,0.4699679046309032,0,0.002292526364053187,0.018340210912425495
Croatia,HRV,2008,0.5467493682517803,0,0.0022972662531587414,0.020675396278428668
Croatia,HRV,2009,0.30407740152038704,0,0,0.02073255010366275
Croatia,HRV,2010,0.32809611829944546,0,0,0.018484288354898334
Croatia,HRV,2011,0.3616971945281707,0,0.004637143519591932,0.018548574078367727
Croatia,HRV,2012,0.31424581005586594,0,0.0023277467411545625,0.02094972067039106
Croatia,HRV,2013,0.27121814355856905,0,0,0.021042787000233806
Croatia,HRV,2014,0.26785714285714285,0,0,0.021146616541353382
Croatia,HRV,2015,0.2882116702102528,0,0,0.02126151665485471
Croatia,HRV,2016,0.27559990496555,0,0,0.021382751247327157
Cuba,CUB,1990,0.4605076908559026,0,0.0028309899028026797,0.011323959611210719
Cuba,CUB,1991,0.4347011429642121,0,0.0028105677346824056,0.011242270938729622
Cuba,CUB,1992,0.41356184798807755,0,0.0027943368107302535,0.011177347242921014
Cuba,CUB,1993,0.36147928445639077,0,0.0027806098804337752,0.01019556956159051
Cuba,CUB,1994,0.3377006827828013,0,0.002768038383465584,0.010149474072707143
Cuba,CUB,1995,0.3315576781778104,0,0.0027553269654665685,0.010102865540044087
Cuba,CUB,1996,0.3263552427095713,0,0.0018283206874485786,0.010055763780967182
Cuba,CUB,1997,0.3348498635122839,0,0.0009099181073703366,0.010919017288444039
Cuba,CUB,1998,0.3224929794365432,0,0.0027176374671618805,0.01177642902436815
Cuba,CUB,1999,0.3013080739738385,0,0.0027063599458728013,0.011727559765448804
Cuba,CUB,2000,0.2966025525795434,0,0.0026963868416322125,0.012583138594283661
Cuba,CUB,2001,0.3081056874160322,0,0.0017913121361397223,0.012539184952978058
Cuba,CUB,2002,0.2830357142857143,0,0.0026785714285714286,0.013392857142857142
Cuba,CUB,2003,0.26271261911122984,0,0.000890551251224508,0.013358268768367619
Cuba,CUB,2004,0.26755555555555555,0,0.0035555555555555557,0.014222222222222223
Cuba,CUB,2005,0.2503995737879595,0,0.005327650506126798,0.014207068016338129
Cuba,CUB,2006,0.2655181600213125,0,0.004440103010389841,0.01509635023532546
Cuba,CUB,2007,0.2737534441382988,0,0.0017776197671318106,0.015109768020620392
Cuba,CUB,2008,0.27943401263682477,0,0.0008899172376968942,0.015128593040847203
Cuba,CUB,2009,0.2698850984234435,0,0.0035628395831477687,0.01603277812416496
Cuba,CUB,2010,0.2752538749331908,0,0.0017815784785319795,0.016034206306787813
Cuba,CUB,2011,0.2927827712022782,0,0.00622942066387826,0.016018510278544094
Cuba,CUB,2012,0.28604423914009064,0,0.001776672292795594,0.015990050635160343
Cuba,CUB,2013,0.2951342727997873,0,0.003545156430027475,0.015953203935123634
Cuba,CUB,2014,0.31042716901034756,0,0.0026532236667551074,0.015919342000530644
Cuba,CUB,2015,0.2993377483443709,0,0.005298013245033113,0.015894039735099334
Cuba,CUB,2016,0.2911336568151742,0,0.002646669607410675,0.015880017644464048
Cyprus,CYP,1990,0.31290743155149936,0,0,0.01303780964797914
Cyprus,CYP,1991,0.2937420178799489,0,0,0.012771392081736908
Cyprus,CYP,1992,0.3495630461922597,0,0,0.012484394506866418
Cyprus,CYP,1993,0.3418803418803419,0,0,0.012210012210012212
Cyprus,CYP,1994,0.32258064516129037,0,0,0.01194743130227001
Cyprus,CYP,1995,0.31578947368421056,0,0,0.011695906432748537
Cyprus,CYP,1996,0.3207331042382589,0,0,0.01145475372279496
Cyprus,CYP,1997,0.29180695847362514,0,0,0.011223344556677891
Cyprus,CYP,1998,0.297029702970297,0,0,0.011001100110011
Cyprus,CYP,1999,0.2915766738660907,0,0,0.01079913606911447
Cyprus,CYP,2000,0.2651113467656416,0,0,0.010604453870625663
Cyprus,CYP,2001,0.28125,0,0,0.010416666666666668
Cyprus,CYP,2002,0.2968270214943705,0,0,0.010235414534288638
Cyprus,CYP,2003,0.2917505030181086,0,0,0.01006036217303823
Cyprus,CYP,2004,0.2673267326732674,0,0,0.009900990099009901
Cyprus,CYP,2005,0.2431906614785992,0,0,0.009727626459143969
Cyprus,CYP,2006,0.23900573613766732,0,0,0.009560229445506692
Cyprus,CYP,2007,0.22556390977443608,0,0,0.018796992481203006
Cyprus,CYP,2008,0.21256931608133087,0,0,0.018484288354898334
Cyprus,CYP,2009,0.2185792349726776,0,0,0.018214936247723135
Cyprus,CYP,2010,0.23360287511230907,0,0,0.017969451931716084
Cyprus,CYP,2011,0.2222222222222222,0,0,0.017777777777777778
Cyprus,CYP,2012,0.22026431718061673,0,0,0.01762114537444934
Cyprus,CYP,2013,0.19230769230769232,0,0,0.017482517482517484
Cyprus,CYP,2014,0.18229166666666666,0,0,0.01736111111111111
Cyprus,CYP,2015,0.19810508182601205,0,0,0.017226528854435832
Cyprus,CYP,2016,0.19658119658119658,0,0,0.017094017094017092
Czech Republic,CZE,1990,0.5628082390484479,0,0,0.0222415627115366
Czech Republic,CZE,1991,0.42238546298086216,0,0,0.019331142470520007
Czech Republic,CZE,1992,0.38829324833381623,0,0,0.018352168453588332
Czech Republic,CZE,1993,0.35331595713871994,0,0,0.01930688290375519
Czech Republic,CZE,1994,0.35228259820480645,0,0,0.019303156066016795
Czech Republic,CZE,1995,0.339833944776984,0,0,0.020274184205445064
Czech Republic,CZE,1996,0.35748792270531404,0,0,0.020289855072463767
Czech Republic,CZE,1997,0.3308183401044689,0,0,0.02031340684852002
Czech Republic,CZE,1998,0.3177370919306403,0,0,0.02034292356873002
Czech Republic,CZE,1999,0.3114690471569959,0,0,0.019406171162429656
Czech Republic,CZE,2000,0.3343376421420935,0,0,0.01943823500826125
Czech Republic,CZE,2001,0.3680264823288872,0,0,0.019472300652322073
Czech Republic,CZE,2002,0.2857978930940305,0,0,0.019508388607101055
Czech Republic,CZE,2003,0.2910440472702412,0,0,0.01953315753491552
Czech Republic,CZE,2004,0.2988573102842075,0,0,0.020509815411661296
Czech Republic,CZE,2005,0.29245466952622345,0,0,0.021446675765256384
Czech Republic,CZE,2006,0.2874065443246917,0,0,0.020390329158170694
Czech Republic,CZE,2007,0.2992855763660939,0,0,0.020274184205445064
Czech Republic,CZE,2008,0.2925659472422062,0,0,0.02014388489208633
Czech Republic,CZE,2009,0.2841342486651411,0,0,0.02002288329519451
Czech Republic,CZE,2010,0.28281294486096614,0,0,0.019929771282148616
Czech Republic,CZE,2011,0.2924197974827292,0,0,0.018926847733509986
Czech Republic,CZE,2012,0.33456195066628863,0,0,0.01890180512238919
Czech Republic,CZE,2013,0.33626145272504016,0,0,0.018891092849721357
Czech Republic,CZE,2014,0.3427438391086772,0,0,0.018883958077613068
Czech Republic,CZE,2015,0.3810961230072635,0,0,0.018866144703329875
Czech Republic,CZE,2016,0.3870420943591676,0,0,0.01883416517562859
Democratic Republic of Congo,COD,1990,0.3675026002542471,0,0.1109441812088293,0.004044839939905235
Democratic Republic of Congo,COD,1991,0.35201069399576695,0,0.10693995766960009,0.0038988526233708367
Democratic Republic of Congo,COD,1992,0.33963679220013926,0,0.10285530615524721,0.004017785396689345
Democratic Republic of Congo,COD,1993,0.3261541632316571,0,0.0989282769991756,0.004122011541632317
Democratic Republic of Congo,COD,1994,0.31426229100936576,0,0.09539661640126201,0.003974859016719251
Democratic Republic of Congo,COD,1995,0.30257841062151236,0,0.09236097748701173,0.004088897440831249
Democratic Republic of Congo,COD,1996,0.23130715438407748,0,0.15669948780316673,0.003975957153214678
Democratic Republic of Congo,COD,1997,0.22018390489880668,0,0.19211901339357018,0.004107057293449243
Democratic Republic of Congo,COD,1998,0.22608695652173913,0,0.19308807134894093,0.004013377926421404
Democratic Republic of Congo,COD,1999,0.20078397212543556,0,0.15461672473867596,0.004137630662020906
Democratic Republic of Congo,COD,2000,0.19169532543625015,0,0.13331635035876532,0.004245743641998896
Democratic Republic of Congo,COD,2001,0.2362220983295133,0,0.05451279192219539,0.004336244811992814
Democratic Republic of Congo,COD,2002,0.2510426692332371,0,0.047521655437921084,0.004210779595765158
Democratic Republic of Congo,COD,2003,0.2607630381519076,0,0.06378096682611908,0.004277991677361646
Democratic Republic of Congo,COD,2004,0.2675761744144416,0,0.07405453277808137,0.0043339802898113775
Democratic Republic of Congo,COD,2005,0.25773007702697764,0,0.0788522615266674,0.004380681195925966
Democratic Republic of Congo,COD,2006,0.26211601682632824,0,0.055321856552016685,0.004418678638339991
Democratic Republic of Congo,COD,2007,0.2174359325281418,0,0.06637698018955077,0.0044479419714647415
Democratic Republic of Congo,COD,2008,0.2264488255450166,0,0.06025392726490209,0.004469384714704276
Democratic Republic of Congo,COD,2009,0.2150554852759852,0,0.06181043731685055,0.004643789332094989
Democratic Republic of Congo,COD,2010,0.21590979493216034,0,0.05544885694814448,0.004646552258224398
Democratic Republic of Congo,COD,2011,0.19623998202381843,0,0.062467230919032286,0.004643846902853719
Democratic Republic of Congo,COD,2012,0.18545080482751627,0,0.06027151156894279,0.004636270120687906
Democratic Republic of Congo,COD,2013,0.18792303703807509,0,0.07034851945795204,0.004624504267156211
Democratic Republic of Congo,COD,2014,0.17690837366302006,0,0.0544959128065395,0.004609107053289411
Democratic Republic of Congo,COD,2015,0.18125778739589482,0,0.05324939340284608,0.004590464948521214
Democratic Republic of Congo,COD,2016,0.17020142405665767,0,0.06841056492657605,0.0045691657464874535
Denmark,DNK,1990,1.1028982688192959,0.009725734292939117,0,0.025286909161641703
Denmark,DNK,1991,1.0708050436469447,0.02133850630455868,0,0.025218234723569353
Denmark,DNK,1992,1.0015467904098994,0.021268368136117557,0,0.02320185614849188
Denmark,DNK,1993,1.0113658254671547,0.019264110961279137,0,0.026969755345790797
Denmark,DNK,1994,0.9806179236231051,0.017271157167530225,0,0.028785261945883708
Denmark,DNK,1995,0.9650296197210013,0.013376648194152494,0,0.026753296388304988
Denmark,DNK,1996,0.9571836346336824,0.01522359657469077,0,0.022835394862036156
Denmark,DNK,1997,0.9492231906025009,0.02273588480485032,0,0.024630541871921183
Denmark,DNK,1998,0.9245283018867926,0.016981132075471698,0,0.028301886792452827
Denmark,DNK,1999,0.8793686583990981,0.033821871476888386,0,0.03570086433671552
Denmark,DNK,2000,0.8706234787492979,0.022467702677401235,0,0.04493540535480247
Denmark,DNK,2001,0.8547965658827921,0.024262784621127288,0,0.04292646509891751
Denmark,DNK,2002,0.7761027359017308,0.02047273404057324,0,0.0595570444816676
Denmark,DNK,2003,0.8390569890477074,0.02041952849452385,0,0.05568962316688324
Denmark,DNK,2004,0.7884508606329816,0.02406070701462151,0,0.02406070701462151
Denmark,DNK,2005,0.783843600147547,0.016599040944300994,0,0.025820730357801552
Denmark,DNK,2006,0.7788390889052168,0.01653196179279941,0,0.02571638501102131
Denmark,DNK,2007,0.7806215722120657,0.016453382084095063,0,0.031078610603290677
Denmark,DNK,2008,0.8002910149145145,0.01091305929428883,0,0.032739177882866496
Denmark,DNK,2009,0.7672819399203764,0.007238508867173362,0,0.028954035468693448
Denmark,DNK,2010,0.7560756075607561,0.0108010801080108,0,0.0324032403240324
Denmark,DNK,2011,0.7522837184309511,0.0071646068421995345,0,0.03403188250044779
Denmark,DNK,2012,0.7592229549099982,0.005346640527535198,0,0.033862056674389594
Denmark,DNK,2013,0.7360766229159277,0.0070947144377438804,0,0.033699893579283435
Denmark,DNK,2014,0.7662429378531073,0.007062146892655368,0,0.033545197740113
Denmark,DNK,2015,0.7892423976094217,0.007031112673580595,0,0.03515556336790297
Denmark,DNK,2016,0.7809490457012782,0.008755034144633165,0,0.033269129749606025
Djibouti,DJI,1990,0.3220338983050847,0,0,0
Djibouti,DJI,1991,0.3130148270181219,0,0,0
Djibouti,DJI,1992,0.3089430894308943,0,0,0
Djibouti,DJI,1993,0.3231017770597739,0,0,0
Djibouti,DJI,1994,0.337620578778135,0,0,0
Djibouti,DJI,1995,0.34920634920634924,0,0,0
Djibouti,DJI,1996,0.35714285714285715,0,0,0.015527950310559008
Djibouti,DJI,1997,0.34795763993948564,0,0,0.015128593040847203
Djibouti,DJI,1998,0.3529411764705882,0,0,0.014705882352941178
Djibouti,DJI,1999,0.34285714285714286,0,0,0.014285714285714285
Djibouti,DJI,2000,0.3342618384401114,0,0,0.01392757660167131
Djibouti,DJI,2001,0.34106412005457026,0,0,0.013642564802182811
Djibouti,DJI,2002,0.33467202141900937,0,0,0.013386880856760375
Djibouti,DJI,2003,0.32894736842105265,0,0,0.013157894736842106
Djibouti,DJI,2004,0.3238341968911917,0,0,0.01295336787564767
